date	depth	temp	cond	do	turb	chl	batv	
211.4792	20.237	10.870	186.000	10.040	0.700	0.300	12.300	
211.5000	20.239	10.860	186.000	10.040	0.800	1.300	12.300	
211.5208	20.232	10.860	186.000	10.050	1.000	1.200	12.300	
211.5417	20.232	10.850	186.000	10.090	1.000	0.900	12.300	
211.5625	20.237	10.840	186.000	10.090	1.400	2.200	12.300	
211.5833	20.229	10.820	186.000	10.160	0.700	1.900	12.300	
211.6042	20.225	10.800	186.000	10.170	0.400	1.500	12.300	
211.6250	20.220	10.790	186.000	10.160	0.600	1.400	12.300	
211.6458	20.222	10.770	186.000	10.130	0.300	1.000	12.300	
211.6667	20.217	10.760	186.000	10.080	0.200	1.200	12.300	
211.6875	20.212	10.750	186.000	10.030	0.500	1.100	12.300	
211.7083	20.214	10.730	186.000	10.000	0.600	1.900	12.300	
211.7292	20.208	10.710	187.000	9.950	0.400	0.300	12.300	
211.7500	20.212	10.700	186.000	9.910	0.500	0.900	12.300	
211.7708	20.217	10.690	186.000	9.880	0.200	0.700	12.300	
211.7917	20.214	10.690	186.000	9.850	0.500	1.300	12.300	
211.8125	20.220	10.690	186.000	9.820	0.500	0.300	12.300	
211.8333	20.220	10.680	186.000	9.820	0.200	1.100	12.300	
211.8542	20.214	10.680	186.000	9.790	0.800	0.600	12.300	
211.8750	20.212	10.680	187.000	9.770	0.400	0.800	12.300	
211.8958	20.221	10.680	186.000	9.760	0.200	0.600	12.300	
211.9167	20.222	10.680	186.000	9.740	0.400	0.700	12.300	
211.9375	20.225	10.680	186.000	9.750	0.600	1.800	12.300	
211.9583	20.228	10.680	186.000	9.740	0.100	1.600	12.300	
211.9792	20.225	10.680	186.000	9.710	0.700	1.000	12.300	
212.0000	20.223	10.680	186.000	9.720	1.200	3.600	12.300	
212.0208	20.234	10.680	186.000	9.720	0.300	1.400	12.300	
212.0417	20.237	10.680	185.000	9.720	0.100	1.500	12.300	
212.0625	20.231	10.680	185.000	9.720	0.400	1.900	12.300	
212.0833	20.229	10.680	186.000	9.700	0.500	1.400	12.300	
212.1042	20.233	10.680	186.000	9.700	0.400	1.100	12.300	
212.1250	20.232	10.680	186.000	9.690	0.300	1.300	12.300	
212.1458	20.228	10.680	186.000	9.710	0.400	1.500	12.300	
212.1667	20.228	10.690	187.000	9.710	0.100	1.900	12.300	
212.1875	20.231	10.690	185.000	9.740	0.200	1.800	12.300	
212.2083	20.229	10.690	187.000	9.720	0.200	0.600	12.300	
212.2292	20.236	10.690	186.000	9.720	0.300	1.200	12.300	
212.2500	20.225	10.700	186.000	9.720	0.500	1.300	12.300	
212.2708	20.234	10.700	186.000	9.730	0.200	1.700	12.300	
212.2917	20.239	10.700	186.000	9.730	0.400	1.800	12.300	
212.3125	20.225	10.710	187.000	9.750	0.300	1.500	12.300	
212.3333	20.226	10.710	186.000	9.740	0.400	0.900	12.300	
212.3542	20.228	10.710	186.000	9.720	0.600	1.700	12.300	
212.3750	20.231	10.710	187.000	9.720	0.300	2.000	12.300	
212.3958	20.229	10.700	186.000	9.710	0.300	1.300	12.300	
212.4167	20.233	10.700	187.000	9.700	0.400	1.600	12.300	
212.4375	20.227	10.690	186.000	9.720	0.300	1.600	12.300	
212.4583	20.238	10.700	187.000	9.720	0.500	1.900	12.300	
212.4792	20.230	10.700	186.000	9.700	0.600	1.800	12.300	
212.5000	20.238	10.700	187.000	9.710	0.600	1.800	12.300	
212.5208	20.233	10.710	187.000	9.720	0.600	1.900	12.300	
212.5417	20.238	10.710	185.000	9.720	0.700	1.700	12.300	
212.5625	20.247	10.710	186.000	9.740	0.600	1.600	12.300	
212.5833	20.231	10.710	185.000	9.740	0.500	1.700	12.300	
212.6042	20.228	10.720	185.000	9.760	0.500	1.200	12.300	
212.6250	20.221	10.720	185.000	9.770	0.700	1.100	12.300	
212.6458	20.229	10.720	186.000	9.750	0.400	1.600	12.300	
212.6667	20.220	10.730	187.000	9.760	0.700	1.300	12.300	
212.6875	20.208	10.720	187.000	9.740	1.200	2.500	12.300	
212.7083	20.206	10.720	187.000	9.710	1.200	2.100	12.300	
212.7292	20.197	10.720	186.000	9.710	1.200	2.700	12.300	
212.7500	20.202	10.710	186.000	9.710	0.600	1.700	12.300	
212.7708	20.198	10.710	186.000	9.720	0.400	2.000	12.300	
212.7917	20.197	10.710	187.000	9.720	0.600	1.900	12.300	
212.8125	20.201	10.710	187.000	9.730	0.600	1.200	12.300	
212.8333	20.206	10.720	187.000	9.730	0.600	2.000	12.300	
212.8542	20.200	10.720	186.000	9.700	0.600	1.900	12.300	
212.8750	20.205	10.720	186.000	9.710	0.300	1.400	12.300	
212.8958	20.204	10.730	187.000	9.710	0.600	1.100	12.300	
212.9167	20.216	10.730	187.000	9.700	0.700	2.000	12.300	
212.9375	20.208	10.740	187.000	9.680	0.700	1.800	12.300	
212.9583	20.204	10.740	186.000	9.650	0.700	1.400	12.300	
212.9792	20.210	10.750	186.000	9.670	0.600	2.200	12.300	
213.0000	20.210	10.750	187.000	9.650	1.000	1.100	12.300	
213.0208	20.217	10.760	187.000	9.650	0.700	1.200	12.300	
213.0417	20.210	10.770	187.000	9.640	0.600	0.800	12.300	
213.0625	20.213	10.770	187.000	9.640	0.900	1.800	12.300	
213.0833	20.207	10.770	187.000	9.620	0.900	1.800	12.300	
213.1042	20.211	10.780	187.000	9.620	0.600	2.800	12.300	
213.1250	20.205	10.780	187.000	9.600	0.700	2.200	12.300	
213.1458	20.211	10.790	187.000	9.590	0.500	1.200	12.300	
213.1667	20.217	10.790	187.000	9.580	0.900	1.500	12.300	
213.1875	20.210	10.810	187.000	9.560	0.700	1.200	12.300	
213.2083	20.208	10.820	187.000	9.530	0.600	1.300	12.300	
213.2292	20.208	10.830	188.000	9.510	0.600	1.500	12.300	
213.2500	20.218	10.840	188.000	9.490	1.000	1.600	12.300	
213.2708	20.218	10.860	186.000	9.470	0.800	1.900	12.300	
213.2917	20.225	10.880	188.000	9.430	0.800	1.200	12.300	
213.3125	20.219	10.890	188.000	9.410	0.800	0.900	12.300	
213.3333	20.212	10.910	189.000	9.360	0.700	0.800	12.300	
213.3542	20.219	10.940	188.000	9.330	0.600	0.900	12.300	
213.3750	20.222	10.950	188.000	9.310	1.200	0.600	12.300	
213.3958	20.222	10.970	188.000	9.280	0.300	0.800	12.300	
213.4167	20.220	10.990	189.000	9.250	0.600	0.200	12.300	
213.4375	20.225	11.000	188.000	9.230	0.200	0.700	12.300	
213.4583	20.218	11.020	189.000	9.210	0.900	1.000	12.300	
213.4792	20.216	11.010	188.000	9.180	0.500	1.400	12.300	
213.5000	20.217	11.020	189.000	9.160	0.300	1.300	12.300	
213.5208	20.217	11.020	188.000	9.130	0.300	2.900	12.300	
213.5417	20.225	11.020	188.000	9.130	0.300	2.400	12.300	
213.5625	20.220	11.030	188.000	9.100	0.300	1.900	12.300	
213.5833	20.214	11.030	188.000	9.100	0.400	0.300	12.300	
213.6042	20.216	11.030	189.000	9.070	0.400	0.500	12.200	
213.6250	20.215	11.040	189.000	9.040	0.600	0.600	12.300	
213.6458	20.213	11.040	189.000	9.020	0.600	0.900	12.300	
213.6667	20.218	11.050	189.000	9.000	0.600	1.900	12.200	
213.6875	20.213	11.050	189.000	8.990	0.300	1.300	12.200	
213.7083	20.216	11.060	189.000	8.990	0.400	0.800	12.300	
213.7292	20.212	11.070	189.000	8.980	0.400	0.500	12.200	
213.7500	20.200	11.080	188.000	8.960	0.300	2.000	12.300	
213.7708	20.200	11.080	189.000	8.950	0.300	2.400	12.300	
213.7917	20.204	11.090	188.000	8.940	0.300	1.100	12.300	
213.8125	20.194	11.110	189.000	8.920	0.200	1.800	12.300	
213.8333	20.198	11.120	190.000	8.910	0.200	0.900	12.300	
213.8542	20.198	11.130	189.000	8.880	0.200	1.700	12.200	
213.8750	20.195	11.100	189.000	8.830	0.300	2.100	12.300	
213.8958	20.199	11.130	190.000	8.760	0.300	1.700	12.300	
213.9167	20.198	11.120	190.000	8.740	0.300	1.000	12.300	
213.9375	20.202	11.130	188.000	8.700	0.300	0.500	12.300	
213.9583	20.190	11.140	189.000	8.670	0.200	0.900	12.300	
213.9792	20.191	11.140	189.000	8.640	0.300	2.000	12.300	
214.0000	20.199	11.140	189.000	8.620	0.200	1.100	12.300	
214.0208	20.202	11.140	189.000	8.600	0.200	1.800	12.300	
214.0417	20.205	11.130	188.000	8.600	0.200	1.100	12.200	
214.0625	20.206	11.140	189.000	8.600	0.300	1.700	12.200	
214.0833	20.204	11.140	189.000	8.600	0.100	2.100	12.200	
214.1042	20.203	11.150	190.000	8.620	0.100	0.800	12.300	
214.1250	20.211	11.150	190.000	8.590	0.100	2.000	12.200	
214.1458	20.200	11.150	189.000	8.590	0.200	0.500	12.300	
214.1667	20.203	11.170	190.000	8.620	0.300	1.300	12.200	
214.1875	20.206	11.170	190.000	8.550	0.400	2.300	12.300	
214.2083	20.195	11.170	190.000	8.520	0.100	1.300	12.200	
214.2292	20.203	11.150	190.000	8.400	0.300	2.200	12.200	
214.2500	20.206	11.210	191.000	8.490	0.200	1.200	12.200	
214.2708	20.211	11.200	190.000	8.440	0.300	1.100	12.200	
214.2917	20.202	11.230	190.000	8.490	0.200	0.900	12.200	
214.3125	20.204	11.210	190.000	8.400	0.300	0.800	12.200	
214.3333	20.201	11.210	190.000	8.290	0.400	0.600	12.200	
214.3542	20.205	11.220	190.000	8.310	0.400	1.400	12.300	
214.3750	20.216	11.230	189.000	8.320	0.300	1.400	12.300	
214.3958	20.202	11.230	190.000	8.340	0.400	0.600	12.200	
214.4167	20.212	11.230	191.000	8.380	0.300	1.600	12.300	
214.4375	20.219	11.220	191.000	8.430	0.400	1.100	12.300	
214.4583	20.212	11.210	190.000	8.520	0.500	0.600	12.200	
214.4792	20.208	11.200	189.000	8.550	0.300	2.100	12.200	
214.5000	20.212	11.190	189.000	8.530	0.400	2.100	12.200	
214.5208	20.210	11.170	189.000	8.540	0.300	2.500	12.200	
214.5417	20.208	11.160	189.000	8.490	0.300	1.000	12.300	
214.5625	20.212	11.150	190.000	8.530	0.400	1.100	12.300	
214.5833	20.212	11.140	189.000	8.500	0.300	0.800	12.200	
214.6042	20.210	11.130	189.000	8.510	0.300	1.100	12.200	
214.6250	20.207	11.120	190.000	8.510	0.300	0.900	12.200	
214.6458	20.198	11.100	190.000	8.510	0.200	1.200	12.200	
214.6667	20.198	11.090	189.000	8.500	0.300	1.200	12.200	
214.6875	20.215	11.080	189.000	8.530	0.100	1.600	12.200	
214.7083	20.198	11.070	189.000	8.570	0.300	0.800	12.300	
214.7292	20.174	11.070	189.000	8.520	0.300	0.900	12.200	
214.7500	20.175	11.070	190.000	8.530	0.100	0.500	12.200	
214.7708	20.170	11.070	190.000	8.520	0.100	1.900	12.200	
214.7917	20.184	11.080	190.000	8.520	0.100	1.300	12.200	
214.8125	20.177	11.080	189.000	8.530	0.100	0.500	12.300	
214.8333	20.181	11.080	189.000	8.470	0.100	1.100	12.200	
214.8542	20.164	11.090	190.000	8.440	0.100	0.800	12.200	
214.8750	20.160	11.090	190.000	8.420	0.100	1.500	12.200	
214.8958	20.172	11.100	190.000	8.380	0.100	0.500	12.300	
214.9167	20.172	11.100	189.000	8.350	0.200	1.000	12.300	
214.9375	20.181	11.110	189.000	8.310	0.300	1.300	12.200	
214.9583	20.174	11.110	189.000	8.260	0.300	0.600	12.200	
214.9792	20.171	11.120	190.000	8.230	0.300	1.100	12.200	
215.0000	20.167	11.140	190.000	8.230	0.300	0.900	12.200	
215.0208	20.187	11.130	189.000	8.190	0.500	0.700	12.200	
215.0417	20.192	11.150	190.000	8.160	0.400	1.300	12.200	
215.0625	20.197	11.150	191.000	8.160	0.600	0.600	12.200	
215.0833	20.181	11.150	190.000	8.120	0.400	0.800	12.200	
215.1042	20.177	11.160	190.000	8.100	0.400	1.100	12.200	
215.1250	20.186	11.170	189.000	8.110	0.400	1.400	12.200	
215.1458	20.189	11.170	190.000	8.090	0.400	1.300	12.200	
215.1667	20.199	11.170	190.000	8.080	0.400	0.800	12.200	
215.1875	20.190	11.220	190.000	8.110	0.200	1.600	12.300	
215.2083	20.182	11.220	191.000	8.130	0.100	1.300	12.300	
215.2292	20.171	11.220	190.000	8.110	0.300	1.300	12.200	
215.2500	20.171	11.220	191.000	8.020	0.400	1.200	12.200	
215.2708	20.184	11.240	190.000	8.000	0.300	1.000	12.200	
215.2917	20.182	11.250	191.000	7.960	0.400	1.100	12.200	
215.3125	20.172	11.300	191.000	7.990	0.500	1.600	12.200	
215.3333	20.163	11.320	191.000	8.040	0.300	1.100	12.300	
215.3542	20.177	11.340	191.000	8.020	0.300	1.300	12.200	
215.3750	20.182	11.360	191.000	7.990	0.300	1.300	12.200	
215.3958	20.186	11.380	192.000	7.960	0.300	0.700	12.200	
215.4167	20.186	11.390	191.000	7.940	0.200	0.500	12.200	
215.4375	20.193	11.420	191.000	7.920	0.200	0.300	12.200	
215.4583	20.187	11.430	191.000	7.910	0.100	0.700	12.200	
215.4792	20.194	11.450	191.000	7.890	0.100	0.300	12.200	
215.5000	20.201	11.450	192.000	7.890	0.100	1.000	12.200	
215.5208	20.198	11.470	192.000	7.910	0.200	0.800	12.200	
215.5417	20.184	11.480	191.000	7.960	0.400	0.00	12.200	
215.5625	20.184	11.500	192.000	7.990	0.100	1.200	12.200	
215.5833	20.186	11.500	192.000	8.020	0.300	1.400	12.200	
215.6042	20.181	11.500	192.000	8.020	0.100	0.800	12.200	
215.6250	20.177	11.510	192.000	8.040	0.300	1.300	12.200	
215.6458	20.170	11.510	193.000	8.040	0.300	0.00	12.300	
215.6667	20.172	11.510	191.000	8.020	0.200	2.100	12.200	
215.6875	20.178	11.500	192.000	8.030	0.000	1.500	12.200	
215.7083	20.163	11.440	191.000	8.270	0.000	1.400	12.200	
215.7292	20.161	11.380	191.000	8.350	0.200	4.300	12.200	
215.7500	20.166	11.340	190.000	8.420	0.000	9.100	12.200	
215.7708	20.170	11.330	191.000	8.420	0.00	1.200	12.200	
215.7917	20.168	11.330	192.000	8.360	0.300	1.500	12.200	
215.8125	20.170	11.310	190.000	8.400	0.000	3.700	12.200	
215.8333	20.170	11.290	191.000	8.470	0.00	3.500	12.200	
215.8542	20.171	11.280	190.000	8.480	0.00	1.300	12.200	
215.8750	20.169	11.270	190.000	8.450	0.000	2.700	12.200	
215.8958	20.178	11.280	190.000	8.400	0.400	0.500	12.200	
215.9167	20.195	11.290	191.000	8.360	0.000	1.700	12.200	
